Date,Rate,Compounded Value
8/8/1990,7.38,426.1033827
9/8/1990,7.41,426.191089
10/8/1990,7.4,426.2786949
13/8/1990,7.42,426.3665557
14/8/1990,7.43,426.454553
15/8/1990,7.45,426.5428054
16/8/1990,7.48,426.6314316
17/8/1990,7.47,426.7199576
20/8/1990,7.52,426.8090946
21/8/1990,7.57,426.8988431
22/8/1990,7.59,426.9888476
23/8/1990,7.54,427.078278
24/8/1990,7.49,427.1671341
27/8/1990,7.53,427.2564832
28/8/1990,7.48,427.3452576
29/8/1990,7.47,427.4339317
30/8/1990,7.45,427.5223868
31/8/1990,7.39,427.6101476
4/9/1990,7.39,427.6979265
5/9/1990,7.37,427.7854858
6/9/1990,7.38,427.8731818
7/9/1990,7.39,427.9610147
10/9/1990,7.43,428.0493411
11/9/1990,7.42,428.1375668
12/9/1990,7.37,428.2252161
13/9/1990,7.35,428.3126454
14/9/1990,7.35,428.4000925
17/9/1990,7.37,428.4877956
18/9/1990,7.37,428.5755165
19/9/1990,7.39,428.6634936
20/9/1990,7.39,428.7514886
21/9/1990,7.36,428.8391445
24/9/1990,7.38,428.9270565
25/9/1990,7.35,429.0146291
26/9/1990,7.33,429.1019813
27/9/1990,7.23,429.1881593
28/9/1990,7.14,429.2732816
1/10/1990,7.13,429.3583015
2/10/1990,7.18,429.4439347
3/10/1990,7.15,429.529227
4/10/1990,7.13,429.6142977
5/10/1990,7.04,429.6983111
9/10/1990,7.17,429.7838927
10/10/1990,7.2,429.8698495
11/10/1990,7.12,429.9548682
12/10/1990,7.14,430.0401426
15/10/1990,7.16,430.1256728
16/10/1990,7.16,430.21122
17/10/1990,7.2,430.2972622
18/10/1990,7.25,430.3839193
19/10/1990,7.25,430.4705939
22/10/1990,7.23,430.5570467
23/10/1990,7.21,430.6432777
24/10/1990,7.22,430.7296456
25/10/1990,7.18,430.8155522
26/10/1990,7.13,430.9008777
29/10/1990,7.15,430.9864594
30/10/1990,7.14,431.0719383
31/10/1990,7.11,431.1570751
1/11/1990,7.05,431.24151
2/11/1990,7.08,431.3263208
5/11/1990,7.08,431.4111483
6/11/1990,7.08,431.4959925
7/11/1990,7.09,431.5809733
8/11/1990,7.09,431.6659707
9/11/1990,7.05,431.7505053
13/11/1990,7.04,431.8349365
14/11/1990,7.07,431.9197441
15/11/1990,7.09,432.0048083
16/11/1990,7.08,432.0897692
19/11/1990,7.1,432.1749869
20/11/1990,7.09,432.2601014
21/11/1990,7.04,432.3446323
23/11/1990,7.03,432.4290596
26/11/1990,7.03,432.5135034
27/11/1990,7.04,432.5980838
28/11/1990,7.06,432.6829211
29/11/1990,7.03,432.7674144
30/11/1990,7.02,432.8518041
3/12/1990,7.05,432.9365709
4/12/1990,7.01,433.0208733
5/12/1990,7,433.1050718
6/12/1990,7,433.1892866
7/12/1990,6.89,433.2721943
10/12/1990,6.86,433.3547567
11/12/1990,6.84,433.4370941
12/12/1990,6.79,433.5188451
13/12/1990,6.83,433.6010933
14/12/1990,6.85,433.6835979
17/12/1990,6.81,433.7656364
18/12/1990,6.73,433.8467265
19/12/1990,6.62,433.9265061
20/12/1990,6.55,434.0054566
21/12/1990,6.59,434.0849037
24/12/1990,6.53,434.1636419
26/12/1990,6.48,434.2417914
27/12/1990,6.47,434.3198343
28/12/1990,6.45,434.3976499
31/12/1990,6.44,434.4753588
2/1/1991,6.46,434.553323
3/1/1991,6.44,434.6310598
4/1/1991,6.53,434.709897
7/1/1991,6.51,434.788507
8/1/1991,6.44,434.8662859
9/1/1991,6.25,434.9417835
10/1/1991,6.21,435.0168109
11/1/1991,6.16,435.0912472
14/1/1991,6.05,435.1643667
15/1/1991,6.05,435.2374984
16/1/1991,6.04,435.3105216
17/1/1991,6.12,435.3845244
18/1/1991,6.07,435.4579351
22/1/1991,6.05,435.5311162
23/1/1991,6.14,435.6053985
24/1/1991,6.13,435.6795724
25/1/1991,6.17,435.754243
28/1/1991,6.25,435.8298948
29/1/1991,6.22,435.9051965
30/1/1991,6.2,435.9802691
31/1/1991,6.19,436.0552335
1/2/1991,6,436.1279093
4/2/1991,5.98,436.200355
5/2/1991,5.97,436.2726916
6/2/1991,5.91,436.344313
7/2/1991,5.94,436.4163098
8/2/1991,5.92,436.4880761
11/2/1991,5.88,436.5593691
12/2/1991,5.85,436.63031
13/2/1991,5.86,436.7013837
14/2/1991,5.85,436.7723477
15/2/1991,5.91,436.8440512
19/2/1991,5.96,436.9163731
20/2/1991,5.94,436.9884643
21/2/1991,5.92,437.0603247
22/2/1991,5.95,437.132561
25/2/1991,5.99,437.205295
26/2/1991,6.04,437.2786483
27/2/1991,6.03,437.3518925
28/2/1991,6.04,437.4252704
1/3/1991,6.09,437.4992682
4/3/1991,6.06,437.5729139
5/3/1991,6.05,437.6464505
6/3/1991,6.08,437.7203641
7/3/1991,6.07,437.7941686
8/3/1991,5.97,437.8667695
11/3/1991,5.89,437.9384094
12/3/1991,5.86,438.009696
13/3/1991,5.83,438.0806292
14/3/1991,5.76,438.1507221
15/3/1991,5.8,438.2213131
18/3/1991,5.84,438.2924023
19/3/1991,5.89,438.3641118
20/3/1991,5.88,438.4357113
21/3/1991,5.87,438.5072007
22/3/1991,5.87,438.5787017
25/3/1991,5.88,438.6503362
26/3/1991,5.86,438.7217388
27/3/1991,5.81,438.7925436
28/3/1991,5.74,438.8625066
1/4/1991,5.76,438.9327246
2/4/1991,5.77,439.0030758
3/4/1991,5.77,439.0734382
4/4/1991,5.74,439.143446
5/4/1991,5.71,439.2130991
8/4/1991,5.65,439.2820311
9/4/1991,5.61,439.3504859
10/4/1991,5.61,439.4189514
11/4/1991,5.57,439.4869392
12/4/1991,5.51,439.5542052
15/4/1991,5.59,439.6224582
16/4/1991,5.61,439.690966
17/4/1991,5.56,439.7588738
18/4/1991,5.66,439.8280137
19/4/1991,5.75,439.898264
22/4/1991,5.69,439.9677924
23/4/1991,5.71,440.0375761
24/4/1991,5.66,440.1067598
25/4/1991,5.61,440.1753431
26/4/1991,5.62,440.2440594
29/4/1991,5.59,440.3124195
30/4/1991,5.51,440.3798118
1/5/1991,5.54,440.4475813
2/5/1991,5.46,440.5143825
3/5/1991,5.47,440.5813163
6/5/1991,5.46,440.6481378
7/5/1991,5.5,440.715459
8/5/1991,5.5,440.7827905
9/5/1991,5.48,440.8498875
10/5/1991,5.48,440.9169946
13/5/1991,5.47,440.9839895
14/5/1991,5.49,441.0512396
15/5/1991,5.45,441.1180098
16/5/1991,5.4,441.1841775
17/5/1991,5.4,441.2503551
20/5/1991,5.45,441.3171555
21/5/1991,5.5,441.384579
22/5/1991,5.46,441.4515223
23/5/1991,5.4,441.5177401
24/5/1991,5.4,441.5839677
28/5/1991,5.4,441.6502053
29/5/1991,5.45,441.7170662
30/5/1991,5.45,441.7839373
31/5/1991,5.53,441.8518002
3/6/1991,5.6,441.9205327
4/6/1991,5.57,441.9889077
5/6/1991,5.59,442.0575387
6/6/1991,5.56,442.125812
7/6/1991,5.56,442.1940959
10/6/1991,5.58,442.262636
11/6/1991,5.57,442.3310639
12/6/1991,5.56,442.3993794
13/6/1991,5.58,442.4679513
14/6/1991,5.59,442.5366568
17/6/1991,5.59,442.6053729
18/6/1991,5.62,442.6744685
19/6/1991,5.57,442.7429601
20/6/1991,5.56,442.8113393
21/6/1991,5.57,442.879852
24/6/1991,5.56,442.9482524
25/6/1991,5.58,443.0169093
26/6/1991,5.56,443.0853308
27/6/1991,5.55,443.1536398
28/6/1991,5.54,443.2218362
1/7/1991,5.58,443.2905356
2/7/1991,5.58,443.3592457
3/7/1991,5.56,443.42772
5/7/1991,5.58,443.4964513
8/7/1991,5.57,443.5650701
9/7/1991,5.59,443.6339459
10/7/1991,5.58,443.7027091
11/7/1991,5.56,443.7712366
12/7/1991,5.55,443.8396513
15/7/1991,5.57,443.9083232
16/7/1991,5.59,443.9772523
17/7/1991,5.61,444.0464387
18/7/1991,5.59,444.1153893
19/7/1991,5.58,444.1842271
22/7/1991,5.57,444.2529523
23/7/1991,5.59,444.3219349
24/7/1991,5.58,444.3908048
25/7/1991,5.58,444.4596854
26/7/1991,5.58,444.5285766
29/7/1991,5.57,444.5973551
30/7/1991,5.56,444.6660207
31/7/1991,5.53,444.7343263
1/8/1991,5.55,444.8028895
2/8/1991,5.46,444.8703513
5/8/1991,5.5,444.9383176
6/8/1991,5.41,445.005182
7/8/1991,5.38,445.0716855
8/8/1991,5.37,445.1380754
9/8/1991,5.32,445.2038569
12/8/1991,5.31,445.2695245
13/8/1991,5.29,445.3349543
14/8/1991,5.29,445.4003938
15/8/1991,5.3,445.4659667
16/8/1991,5.26,445.5310542
19/8/1991,5.11,445.5942949
20/8/1991,5.11,445.6575445
21/8/1991,5.28,445.7229076
22/8/1991,5.31,445.7886517
23/8/1991,5.39,445.8553962
26/8/1991,5.41,445.9223983
27/8/1991,5.38,445.989039
28/8/1991,5.3,446.0546985
29/8/1991,5.27,446.1199959
30/8/1991,5.33,446.1860465
3/9/1991,5.34,446.2522307
4/9/1991,5.33,446.3183009
5/9/1991,5.32,446.3842568
6/9/1991,5.29,446.4498505
9/9/1991,5.28,446.5153298
10/9/1991,5.24,446.5803226
11/9/1991,5.26,446.6455729
12/9/1991,5.22,446.7103365
13/9/1991,5.16,446.774365
16/9/1991,5.18,446.8386509
17/9/1991,5.19,446.9030701
18/9/1991,5.18,446.9673745
19/9/1991,5.2,447.0319364
20/9/1991,5.19,447.0963836
23/9/1991,5.21,447.1610883
24/9/1991,5.17,447.2253056
25/9/1991,5.17,447.2895322
26/9/1991,5.13,447.3532709
27/9/1991,5.13,447.4170188
30/9/1991,5.11,447.4805271
1/10/1991,5.1,447.5439202
2/10/1991,5.09,447.6071979
3/10/1991,5.04,447.6698629
4/10/1991,5.02,447.732288
7/10/1991,5.02,447.7947218
8/10/1991,5.02,447.8571643
9/10/1991,5.01,447.9194911
10/10/1991,5.03,447.9820754
11/10/1991,4.99,448.0441707
15/10/1991,4.96,448.1059012
16/10/1991,4.97,448.1677647
17/10/1991,5.03,448.2303837
18/10/1991,5.03,448.2930114
21/10/1991,5.04,448.3557725
22/10/1991,5.06,448.4187914
23/10/1991,5.04,448.48157
24/10/1991,4.97,448.5434854
25/10/1991,4.96,448.6052847
28/10/1991,4.94,448.6668433
29/10/1991,4.89,448.7277872
30/10/1991,4.84,448.7881162
31/10/1991,4.82,448.8482039
1/11/1991,4.75,448.9074269
4/11/1991,4.74,448.9665331
5/11/1991,4.76,449.0258964
6/11/1991,4.63,449.0836462
7/11/1991,4.63,449.1414033
8/11/1991,4.62,449.1990431
12/11/1991,4.62,449.2566903
13/11/1991,4.63,449.3144697
14/11/1991,4.63,449.3722566
15/11/1991,4.59,449.4295515
18/11/1991,4.58,449.486729
19/11/1991,4.53,449.5432894
20/11/1991,4.49,449.5993574
21/11/1991,4.43,449.6546831
22/11/1991,4.42,449.7098907
25/11/1991,4.43,449.76523
26/11/1991,4.4,449.8202013
27/11/1991,4.39,449.8750544
29/11/1991,4.35,449.9294143
2/12/1991,4.38,449.9841557
3/12/1991,4.36,450.0386538
4/12/1991,4.31,450.0925334
5/12/1991,4.31,450.1464195
6/12/1991,4.24,450.1994367
9/12/1991,4.15,450.2513347
10/12/1991,4.2,450.3038641
11/12/1991,4.15,450.3557741
12/12/1991,4.15,450.4076901
13/12/1991,4.15,450.4596121
16/12/1991,4.14,450.5114149
17/12/1991,4.11,450.5628483
18/12/1991,4.12,450.6144127
19/12/1991,4.04,450.6649817
20/12/1991,3.74,450.7118008
23/12/1991,3.76,450.7588751
24/12/1991,3.81,450.8065804
26/12/1991,3.82,450.854416
27/12/1991,3.86,450.9027576
30/12/1991,3.87,450.9512297
31/12/1991,3.88,450.9998322
2/1/1992,3.86,451.0481894
3/1/1992,3.85,451.0964265
6/1/1992,3.81,451.1441675
7/1/1992,3.75,451.1911617
8/1/1992,3.72,451.2377848
9/1/1992,3.77,451.2850394
10/1/1992,3.82,451.3329258
13/1/1992,3.81,451.3806919
14/1/1992,3.82,451.4285884
15/1/1992,3.84,451.4767408
16/1/1992,3.79,451.5242712
17/1/1992,3.79,451.5718067
21/1/1992,3.73,451.6185946
22/1/1992,3.75,451.6656382
23/1/1992,3.77,451.7129376
24/1/1992,3.81,451.7607439
27/1/1992,3.85,451.8090572
28/1/1992,3.83,451.8571246
29/1/1992,3.86,451.9055738
30/1/1992,3.83,451.9536515
31/1/1992,3.84,452.0018599
3/2/1992,3.84,452.0500734
4/2/1992,3.84,452.0982921
5/2/1992,3.84,452.1465159
6/2/1992,3.81,452.1943681
7/2/1992,3.74,452.2413461
10/2/1992,3.73,452.2882033
11/2/1992,3.75,452.3353166
12/2/1992,3.75,452.3824349
13/2/1992,3.79,452.4300607
14/2/1992,3.79,452.4776915
18/2/1992,3.81,452.5255788
19/2/1992,3.85,452.5739739
20/2/1992,3.88,452.6227513
21/2/1992,3.93,452.6721626
24/2/1992,3.93,452.7215793
25/2/1992,3.96,452.7713787
26/2/1992,3.94,452.820932
27/2/1992,3.93,452.8703649
28/2/1992,3.93,452.9198033
2/3/1992,4.03,452.9705052
3/3/1992,4.04,453.0213385
4/3/1992,4.03,453.0720517
5/3/1992,4.04,453.1228965
6/3/1992,4.04,453.1737469
9/3/1992,4.01,453.2242255
10/3/1992,4.01,453.2747096
11/3/1992,4.01,453.3251994
12/3/1992,4.02,453.3758207
13/3/1992,4.06,453.4269514
16/3/1992,4.06,453.4780879
17/3/1992,4.06,453.5292301
18/3/1992,4.05,453.5802522
19/3/1992,4.05,453.63128
20/3/1992,4.06,453.6824395
23/3/1992,4.08,453.7338568
24/3/1992,4.05,453.7849019
25/3/1992,4.01,453.8354485
26/3/1992,4.01,453.8860007
27/3/1992,4.01,453.9365586
30/3/1992,4.01,453.9871221
31/3/1992,4.05,454.0381956
1/4/1992,4.01,454.0887704
2/4/1992,4.02,454.139477
3/4/1992,3.96,454.1894323
6/4/1992,3.96,454.2393932
7/4/1992,3.87,454.2882239
8/4/1992,3.87,454.3370599
9/4/1992,3.66,454.3832508
10/4/1992,3.65,454.4293202
13/4/1992,3.62,454.4750156
14/4/1992,3.62,454.5207156
15/4/1992,3.62,454.5664202
16/4/1992,3.65,454.6125082
20/4/1992,3.69,454.659106
21/4/1992,3.68,454.7055822
22/4/1992,3.68,454.7520632
23/4/1992,3.67,454.7984227
24/4/1992,3.67,454.8447869
27/4/1992,3.71,454.8916611
28/4/1992,3.71,454.9385403
29/4/1992,3.71,454.9854242
30/4/1992,3.7,455.0321866
1/5/1992,3.63,455.078069
4/5/1992,3.64,455.1240825
5/5/1992,3.64,455.1701006
6/5/1992,3.62,455.2158704
7/5/1992,3.62,455.2616449
8/5/1992,3.63,455.3075505
11/5/1992,3.64,455.3535871
12/5/1992,3.62,455.3993755
13/5/1992,3.59,455.4447889
14/5/1992,3.57,455.4899538
15/5/1992,3.58,455.5352498
18/5/1992,3.6,455.5808033
19/5/1992,3.54,455.6256021
20/5/1992,3.57,455.670785
21/5/1992,3.67,455.7172381
22/5/1992,3.68,455.7638225
26/5/1992,3.74,455.8111713
27/5/1992,3.7,455.8580186
28/5/1992,3.68,455.9046174
29/5/1992,3.7,455.9514742
1/6/1992,3.75,455.9989692
2/6/1992,3.74,456.0463424
3/6/1992,3.71,456.0933405
4/6/1992,3.69,456.1400901
5/6/1992,3.68,456.1867177
8/6/1992,3.68,456.2333502
9/6/1992,3.68,456.2799873
10/6/1992,3.68,456.3266293
11/6/1992,3.66,456.3730225
12/6/1992,3.66,456.4194204
15/6/1992,3.65,456.4656963
16/6/1992,3.64,456.51185
17/6/1992,3.62,456.5577548
18/6/1992,3.61,456.6035374
19/6/1992,3.65,456.649832
22/6/1992,3.64,456.6960043
23/6/1992,3.68,456.7426888
24/6/1992,3.64,456.7888706
25/6/1992,3.62,456.8348032
26/6/1992,3.62,456.8807405
29/6/1992,3.57,456.9260479
30/6/1992,3.57,456.9713597
1/7/1992,3.55,457.0164221
2/7/1992,3.24,457.0575536
6/7/1992,3.22,457.0984349
7/7/1992,3.21,457.1391928
8/7/1992,3.22,457.1800814
9/7/1992,3.21,457.2208466
10/7/1992,3.22,457.2617425
13/7/1992,3.21,457.302515
14/7/1992,3.21,457.3432911
15/7/1992,3.18,457.3836898
16/7/1992,3.17,457.423965
17/7/1992,3.16,457.4641166
20/7/1992,3.18,457.5045259
21/7/1992,3.19,457.5450659
22/7/1992,3.17,457.5853553
23/7/1992,3.16,457.6255211
24/7/1992,3.16,457.6656905
27/7/1992,3.19,457.7062448
28/7/1992,3.19,457.7468026
29/7/1992,3.18,457.7872369
30/7/1992,3.18,457.8276748
31/7/1992,3.18,457.8681162
3/8/1992,3.17,457.9084341
4/8/1992,3.17,457.9487554
5/8/1992,3.17,457.9890804
6/8/1992,3.16,458.0292816
7/8/1992,3.14,458.069232
10/8/1992,3.13,458.1090585
11/8/1992,3.13,458.1488886
12/8/1992,3.12,458.1885948
13/8/1992,3.09,458.2279227
14/8/1992,3.06,458.266872
17/8/1992,3.07,458.305952
18/8/1992,3.07,458.3450353
19/8/1992,3.08,458.3842493
20/8/1992,3.08,458.4234666
21/8/1992,3.07,458.46256
24/8/1992,3.15,458.5026754
25/8/1992,3.17,458.5430491
26/8/1992,3.16,458.583299
27/8/1992,3.16,458.6235525
28/8/1992,3.16,458.6638094
31/8/1992,3.16,458.7040699
1/9/1992,3.15,458.7442065
2/9/1992,3.14,458.7842192
3/9/1992,3.14,458.8242354
4/9/1992,2.92,458.8614511
8/9/1992,2.9,458.898415
9/9/1992,2.91,458.9355092
10/9/1992,2.91,458.9726065
11/9/1992,2.92,459.0098343
14/9/1992,2.89,459.0466826
15/9/1992,2.92,459.0839164
16/9/1992,2.9,459.1208981
17/9/1992,2.88,459.1576278
18/9/1992,2.88,459.1943604
21/9/1992,2.91,459.2314786
22/9/1992,2.92,459.2687274
23/9/1992,2.92,459.3059792
24/9/1992,2.89,459.3428513
25/9/1992,2.8,459.3785779
28/9/1992,2.78,459.4140522
29/9/1992,2.73,459.4488911
30/9/1992,2.69,459.4832221
1/10/1992,2.61,459.5165346
2/10/1992,2.63,459.5501049
5/10/1992,2.64,459.5838052
6/10/1992,2.73,459.618657
7/10/1992,2.83,459.6547881
8/10/1992,2.79,459.6904114
9/10/1992,2.83,459.7265482
13/10/1992,2.86,459.7630709
14/10/1992,2.93,459.8004905
15/10/1992,2.92,459.8377854
16/10/1992,2.9,459.8748279
19/10/1992,2.97,459.9127676
20/10/1992,3.02,459.9513491
21/10/1992,2.93,459.9887841
22/10/1992,2.91,460.0259665
23/10/1992,2.93,460.0634075
26/10/1992,2.92,460.1007238
27/10/1992,2.94,460.1382986
28/10/1992,2.94,460.1758766
29/10/1992,2.95,460.2135855
30/10/1992,2.96,460.2514252
2/11/1992,3.01,460.2899074
3/11/1992,3.03,460.3286484
4/11/1992,3.02,460.3672649
5/11/1992,3.01,460.4057567
6/11/1992,3.06,460.4448912
9/11/1992,3.08,460.4842848
10/11/1992,3.08,460.5236818
12/11/1992,3.06,460.5628263
13/11/1992,3.08,460.60223
16/11/1992,3.12,460.6421489
17/11/1992,3.17,460.682711
18/11/1992,3.15,460.7230207
19/11/1992,3.15,460.763334
20/11/1992,3.2,460.8042907
23/11/1992,3.24,460.8457631
24/11/1992,3.22,460.8869832
25/11/1992,3.24,460.9284631
27/11/1992,3.25,460.9700746
30/11/1992,3.27,461.0119461
1/12/1992,3.33,461.0545897
2/12/1992,3.34,461.0973653
3/12/1992,3.3,461.1396326
4/12/1992,3.25,461.1812632
7/12/1992,3.25,461.2228977
8/12/1992,3.26,461.264664
9/12/1992,3.23,461.3060496
10/12/1992,3.22,461.3473109
11/12/1992,3.25,461.3889603
14/12/1992,3.26,461.4307417
15/12/1992,3.22,461.4720141
16/12/1992,3.21,461.513162
17/12/1992,3.2,461.5541854
18/12/1992,3.16,461.5946996
21/12/1992,3.17,461.6353456
22/12/1992,3.2,461.6763798
23/12/1992,3.18,461.7171612
24/12/1992,3.16,461.7576897
28/12/1992,3.18,461.7984783
29/12/1992,3.2,461.8395271
30/12/1992,3.12,461.8795532
31/12/1992,3.08,461.9190695
4/1/1993,3.08,461.9585893
5/1/1993,3.11,461.9984974
6/1/1993,3.1,462.0382806
7/1/1993,3.12,462.0783239
8/1/1993,3.06,462.1176005
11/1/1993,3.05,462.1567522
12/1/1993,3.02,462.195522
13/1/1993,3,462.2340383
14/1/1993,2.98,462.272301
15/1/1993,2.94,462.3100532
19/1/1993,2.99,462.3484507
20/1/1993,3.01,462.3871081
21/1/1993,2.99,462.4255119
22/1/1993,2.97,462.463662
25/1/1993,2.95,462.5015584
26/1/1993,2.95,462.5394578
27/1/1993,2.91,462.5768464
28/1/1993,2.9,462.6141095
29/1/1993,2.9,462.6513757
1/2/1993,2.9,462.6886448
2/2/1993,2.96,462.7266881
3/2/1993,2.93,462.7643489
4/2/1993,2.9,462.8016272
5/2/1993,2.9,462.8389084
8/2/1993,2.92,462.8764498
9/2/1993,2.93,462.9141228
10/2/1993,2.94,462.9519274
11/2/1993,2.92,462.989478
12/2/1993,2.93,463.0271602
16/2/1993,2.93,463.0648454
17/2/1993,2.91,463.1022765
18/2/1993,2.89,463.1394533
19/2/1993,2.93,463.1771477
22/2/1993,2.95,463.2151025
23/2/1993,2.94,463.2529318
24/2/1993,2.96,463.2910215
25/2/1993,2.95,463.3289856
26/2/1993,2.95,463.3669528
1/3/1993,2.95,463.4049232
2/3/1993,2.97,463.4431541
3/3/1993,2.94,463.4810019
4/3/1993,2.91,463.5184666
5/3/1993,3,463.5570932
8/3/1993,3,463.5957229
9/3/1993,2.99,463.6342271
10/3/1993,2.98,463.6726058
11/3/1993,2.96,463.7107299
12/3/1993,2.97,463.7489861
15/3/1993,2.99,463.787503
16/3/1993,2.98,463.8258943
17/3/1993,2.98,463.8642888
18/3/1993,2.95,463.9022999
19/3/1993,2.96,463.940443
22/3/1993,2.94,463.9783314
23/3/1993,2.92,464.0159652
24/3/1993,2.92,464.0536021
25/3/1993,2.91,464.0911131
26/3/1993,2.93,464.1288849
29/3/1993,2.94,464.1667888
30/3/1993,2.91,464.204309
31/3/1993,2.89,464.2415742
1/4/1993,2.9,464.2789715
2/4/1993,2.91,464.3165007
5/4/1993,2.9,464.353904
6/4/1993,2.91,464.3914392
7/4/1993,2.92,464.4291065
8/4/1993,2.9,464.4665189
12/4/1993,2.89,464.5038052
13/4/1993,2.85,464.5405785
14/4/1993,2.82,464.5769675
15/4/1993,2.84,464.6136174
16/4/1993,2.84,464.6502703
19/4/1993,2.81,464.6865388
20/4/1993,2.79,464.722552
21/4/1993,2.8,464.7586971
22/4/1993,2.82,464.7951032
23/4/1993,2.84,464.8317704
26/4/1993,2.89,464.869086
27/4/1993,2.91,464.906663
28/4/1993,2.92,464.944372
29/4/1993,2.9,464.9818259
30/4/1993,2.91,465.0194119
3/5/1993,2.87,465.0564843
4/5/1993,2.87,465.0935596
5/5/1993,2.89,465.1308963
6/5/1993,2.86,465.1678484
7/5/1993,2.87,465.2049326
10/5/1993,2.87,465.2420198
11/5/1993,2.89,465.2793684
12/5/1993,2.9,465.3168492
13/5/1993,2.93,465.3547208
14/5/1993,2.96,465.3929833
17/5/1993,3,465.4317661
18/5/1993,3.01,465.4706813
19/5/1993,2.97,465.5090827
20/5/1993,2.96,465.5473579
21/5/1993,3,465.5861535
24/5/1993,3.04,465.6254696
25/5/1993,3.07,465.6651772
26/5/1993,3.05,465.7046293
27/5/1993,3.06,465.7442142
28/5/1993,3.06,465.7838025
1/6/1993,3.04,465.8231353
2/6/1993,3.07,465.8628597
3/6/1993,3.03,465.9020698
4/6/1993,3.11,465.9423186
7/6/1993,3.1,465.9824414
8/6/1993,3.13,466.022956
9/6/1993,3.11,466.0632152
10/6/1993,3.11,466.1034779
11/6/1993,3.05,466.1429672
14/6/1993,3.05,466.1824599
15/6/1993,3.05,466.2219559
16/6/1993,3.04,466.2613257
17/6/1993,3.03,466.3005694
18/6/1993,3.06,466.3402049
21/6/1993,3.06,466.3798439
22/6/1993,3.09,466.4198748
23/6/1993,3.12,466.4602979
24/6/1993,3.1,466.5004653
25/6/1993,3.08,466.540377
28/6/1993,3.07,466.5801625
29/6/1993,3.03,466.619433
30/6/1993,3.03,466.6587068
1/7/1993,2.99,466.6974654
2/7/1993,2.95,466.7357087
6/7/1993,3.01,466.774733
7/7/1993,3.04,466.8141495
8/7/1993,3.02,466.85331
9/7/1993,3.02,466.8924738
12/7/1993,3.01,466.9315112
13/7/1993,3.04,466.970941
14/7/1993,3.01,467.0099849
15/7/1993,3.01,467.0490322
16/7/1993,3.01,467.0880827
19/7/1993,3.03,467.1273959
20/7/1993,3.06,467.1671017
21/7/1993,3.07,467.2069407
22/7/1993,3.09,467.2470426
23/7/1993,3.09,467.287148
26/7/1993,3.08,467.327127
27/7/1993,3.1,467.3673691
28/7/1993,3.08,467.407355
29/7/1993,3.02,467.4465652
30/7/1993,3.03,467.4859087
2/8/1993,3.07,467.5257748
3/8/1993,3.08,467.5657742
4/8/1993,3.08,467.6057771
5/8/1993,3.05,467.6453937
6/8/1993,3.04,467.6848837
9/8/1993,3.02,467.7241173
10/8/1993,3.03,467.7634841
11/8/1993,3.02,467.8027243
12/8/1993,3.01,467.8418378
13/8/1993,3.02,467.8810845
16/8/1993,3.02,467.9203345
17/8/1993,3.01,467.9594579
18/8/1993,2.99,467.9983245
19/8/1993,2.98,468.0370643
20/8/1993,2.99,468.0759374
23/8/1993,2.99,468.1148137
24/8/1993,2.99,468.1536933
25/8/1993,2.98,468.192446
26/8/1993,3,468.231462
27/8/1993,3.02,468.2707414
30/8/1993,3.02,468.3100242
31/8/1993,3.01,468.3491801
1/9/1993,3.01,468.3883393
2/9/1993,2.99,468.4272415
3/9/1993,2.94,468.4654964
7/9/1993,2.93,468.5036243
8/9/1993,2.96,468.5421457
9/9/1993,2.98,468.5809306
10/9/1993,2.96,468.6194584
13/9/1993,2.97,468.6581195
14/9/1993,2.99,468.6970441
15/9/1993,2.96,468.7355814
16/9/1993,2.95,468.7739917
17/9/1993,2.95,468.8124051
20/9/1993,2.95,468.8508217
21/9/1993,2.92,468.8888507
22/9/1993,2.92,468.9268828
23/9/1993,2.93,468.9650483
24/9/1993,2.93,469.0032168
27/9/1993,2.91,469.0411279
28/9/1993,2.9,469.0789118
29/9/1993,2.93,469.1170896
30/9/1993,2.92,469.1551402
1/10/1993,2.92,469.1931939
4/10/1993,2.93,469.231381
5/10/1993,3,469.2704836
6/10/1993,2.98,469.3093288
7/10/1993,2.98,469.3481772
8/10/1993,2.98,469.3870288
12/10/1993,3.01,469.4262747
13/10/1993,3.03,469.4657848
